8989721f	Mike Kasprzak	2017-04-24 09:37:25 -0400	line height of title links were too small
fffe5c99	Mike Kasprzak	2017-04-24 09:32:22 -0400	Merge pull request #774 from povrazor/master
74e8269b	Mike Kasprzak	2017-04-24 09:31:51 -0400	forgot to add cancel
878a1b56	Mike Kasprzak	2017-04-24 09:26:57 -0400	Merge pull request #773 from povrazor/master
d76db714	Mike Kasprzak	2017-04-24 09:26:10 -0400	fixed comment and general markdown style
40b20788	Mike Kasprzak	2017-04-24 08:11:06 -0400	Merge pull request #772 from povrazor/master
53e0311c	Mike Kasprzak	2017-04-24 08:10:51 -0400	fixed post title limit, and broken sidebar clocks
51db6842	Mike Kasprzak	2017-04-24 00:23:12 -0400	Merge pull request #771 from povrazor/master
4b4b9c1e	Mike Kasprzak	2017-04-24 00:22:42 -0400	double the number of allowed posts
7fa51776	Mike Kasprzak	2017-04-24 00:21:38 -0400	fixed it
868bf6de	Mike Kasprzak	2017-04-24 00:04:40 -0400	classnames, and placeholder field type
2fc3ff8a	Mike Kasprzak	2017-04-23 23:15:47 -0400	Merge pull request #769 from povrazor/master
45e2c0d3	Mike Kasprzak	2017-04-23 23:13:01 -0400	disabled stray extractFromURL call. added one change I found in mainline we were missing
ac685d3d	Mike Kasprzak	2017-04-23 22:31:47 -0400	added jam submission hour
95e10111	Mike Kasprzak	2017-04-23 21:13:52 -0400	Merge pull request #768 from povrazor/master
53f7d3bf	Mike Kasprzak	2017-04-23 21:13:31 -0400	typos made clocks go away
c3c61e37	Mike Kasprzak	2017-04-23 17:07:43 -0400	Merge pull request #765 from povrazor/master
30fc975d	Mike Kasprzak	2017-04-23 17:06:49 -0400	added texts to hopefully clarify things
7173d27a	Mike Kasprzak	2017-04-23 16:24:49 -0400	Merge pull request #764 from povrazor/master
52a819e6	Mike Kasprzak	2017-04-23 16:24:29 -0400	Fixed game comments
f23e2762	Mike Kasprzak	2017-04-23 16:05:43 -0400	Merge pull request #762 from povrazor/master
126b3dbf	Mike Kasprzak	2017-04-23 16:04:49 -0400	big long blurb about early publishing
a5b249e9	Mike Kasprzak	2017-04-23 15:27:47 -0400	stubbed out the submission page
1be10e14	Mike Kasprzak	2017-04-23 14:58:14 -0400	Merge remote-tracking branch 'upstream/master'
1a49025c	Mike Kasprzak	2017-04-23 14:57:50 -0400	Merge pull request #761 from zwrawr/zwrawr-fixuserpages
9cb62cec	Mike Kasprzak	2017-04-23 14:36:01 -0400	can now edit compo/jam
b0c7c340	Mike Kasprzak	2017-04-23 14:15:20 -0400	can transform nodes now
14411b4a	Zak	2017-04-23 18:47:19 +0100	Fixed typo
1fd1e46c	Mike Kasprzak	2017-04-23 13:37:19 -0400	Merge pull request #759 from zwrawr/zwrawr-fixuserpages
22e6ad6e	Zak	2017-04-23 18:28:06 +0100	More No Content Fixes
b48c1fe4	Mike Kasprzak	2017-04-23 13:21:19 -0400	Merge pull request #758 from povrazor/master
17f9bf44	Mike Kasprzak	2017-04-23 13:21:00 -0400	updates to the please wait messaging
e1d4bfd2	Mike Kasprzak	2017-04-23 12:07:31 -0400	Merge pull request #756 from povrazor/master
6f5c4be2	Mike Kasprzak	2017-04-23 12:07:14 -0400	added consolation
12d15db1	Mike Kasprzak	2017-04-23 11:21:31 -0400	Merge pull request #755 from povrazor/master
d0eb9602	Mike Kasprzak	2017-04-23 11:21:03 -0400	fixed no games
50adadfa	Mike Kasprzak	2017-04-23 11:12:52 -0400	Merge pull request #754 from povrazor/master
b403b808	Mike Kasprzak	2017-04-23 11:09:21 -0400	Merge remote-tracking branch 'upstream/master'
d21be1bd	Mike Kasprzak	2017-04-23 11:07:26 -0400	added consolation. ;)
a4f5dd42	Mike Kasprzak	2017-04-23 10:12:51 -0400	Merge pull request #753 from zwrawr/zwrawr-fixfollowing
f2c92ad4	Zak	2017-04-23 15:10:32 +0100	Adds checks to make sure you have followers/following before trying to display them
c9044278	Mike Kasprzak	2017-04-23 09:53:28 -0400	buttons for the different event your game is part of
4ce97498	Mike Kasprzak	2017-04-23 09:52:55 -0400	Merge remote-tracking branch 'upstream/master'
fd0934b4	Mike Kasprzak	2017-04-23 09:52:14 -0400	Merge pull request #752 from Noojuno/preact-upgrade
d58a88ed	Jono Kemball	2017-04-24 01:48:49 +1200	Youtube autoembed null check
462f589b	Jono Kemball	2017-04-24 01:48:18 +1200	Preact Upgraded to v8.1.0
a34959f1	Mike Kasprzak	2017-04-23 09:03:03 -0400	added indication of which sub event you've published a game to
646edfaf	Mike Kasprzak	2017-04-23 08:51:52 -0400	Merge pull request #750 from povrazor/master
604166fd	Mike Kasprzak	2017-04-23 08:50:35 -0400	title links work
799889a5	Mike Kasprzak	2017-04-23 08:39:32 -0400	Merge remote-tracking branch 'upstream/master'
bdb1afe7	Mike Kasprzak	2017-04-23 08:38:41 -0400	Merge pull request #689 from zwrawr/zwrawr-gamebox
f3818b67	Mike Kasprzak	2017-04-23 08:24:35 -0400	Unpublished games are now games, instead of drafts
bb5f7eda	Mike Kasprzak	2017-04-23 02:57:23 -0400	tried getting this working but naw
2ec217c5	Mike Kasprzak	2017-04-23 02:44:29 -0400	early content filterer
668569c3	Mike Kasprzak	2017-04-23 01:09:26 -0400	Merge pull request #746 from povrazor/master
2a5756bc	Mike Kasprzak	2017-04-23 01:06:56 -0400	users now author themselves
36edb93a	Mike Kasprzak	2017-04-22 23:46:40 -0400	some reworkingof the static tree
636ed20d	Mike Kasprzak	2017-04-22 22:48:49 -0400	Merge pull request #744 from povrazor/master
3c0e8f93	Mike Kasprzak	2017-04-22 22:48:16 -0400	opened up avatar and cover metadata
b3f6b098	Zak	2017-04-23 02:49:15 +0100	PAGINATION FINALLY WORKS
0fd797cb	Zak	2017-04-23 02:37:07 +0100	Broken paging
a991d515	Mike Kasprzak	2017-04-22 20:47:10 -0400	Merge pull request #736 from zwrawr/zwrawr-fixyt
178ee046	Mike Kasprzak	2017-04-22 20:41:58 -0400	Merge pull request #741 from povrazor/master
48066668	Mike Kasprzak	2017-04-22 20:37:52 -0400	fixed title line-height
34c93931	Mike Kasprzak	2017-04-22 19:34:51 -0400	Merge pull request #739 from povrazor/master
1ddb28f4	Mike Kasprzak	2017-04-22 19:34:28 -0400	image uploading on user page
facbd183	Mike Kasprzak	2017-04-22 19:31:48 -0400	Image uploading in comments
a93e3af4	Mike Kasprzak	2017-04-22 19:25:16 -0400	Merge pull request #738 from povrazor/master
0197bdeb	Mike Kasprzak	2017-04-22 19:24:41 -0400	insert original name
7073e71f	Mike Kasprzak	2017-04-22 19:24:07 -0400	Merge pull request #737 from povrazor/master
da4c40fe	Mike Kasprzak	2017-04-22 19:19:33 -0400	error messages hack
0d69fd19	Mike Kasprzak	2017-04-22 19:16:24 -0400	Fixed inserting
f51b9a3f	Mike Kasprzak	2017-04-22 18:50:32 -0400	uploading is working, just this box is uncooperative
23bf3bf3	Zak	2017-04-22 23:46:18 +0100	Conflicts fixed, time for pagination
27081691	Zak West	2017-04-22 23:11:37 +0100	Merge branch 'master' into zwrawr-gamebox
fbe8f6dc	Zak	2017-04-22 22:58:24 +0100	This thumbnail should exist
e7911a94	Mike Kasprzak	2017-04-22 17:03:24 -0400	Image uploading is real
2bad71a7	Mike Kasprzak	2017-04-22 15:20:38 -0400	added image uploader
669b61c7	Mike Kasprzak	2017-04-22 13:51:47 -0400	Merge pull request #734 from povrazor/master
611db354	Mike Kasprzak	2017-04-22 13:51:10 -0400	made similar tweak to tv widget
62b13864	Mike Kasprzak	2017-04-22 13:43:03 -0400	put service logo in corner instead
35b59e56	Mike Kasprzak	2017-04-22 13:38:33 -0400	fixed embed styles
6df3030e	Mike Kasprzak	2017-04-22 13:03:48 -0400	Merge pull request #717 from zwrawr/zwrawr-youtube
cd2ffd78	Mike Kasprzak	2017-04-22 12:48:10 -0400	Merge pull request #718 from Noojuno/comments
9d965c72	Mike Kasprzak	2017-04-22 11:32:23 -0400	Merge pull request #733 from povrazor/master
a0a5513f	Mike Kasprzak	2017-04-22 11:31:55 -0400	disabled link to followers page due to some error I don't want to fix
b4ccb523	Mike Kasprzak	2017-04-22 11:26:28 -0400	Merge pull request #731 from povrazor/master
33fbb76d	Mike Kasprzak	2017-04-22 11:10:32 -0400	added crappy alert
3bce420c	Mike Kasprzak	2017-04-22 10:57:04 -0400	can add/remove users from teams
b715f791	Mike Kasprzak	2017-04-22 10:21:49 -0400	authorstuff
ce9b8ed4	Mike Kasprzak	2017-04-22 09:51:14 -0400	added support for setting metadata and links via API
b0f5ab6f	Mike Kasprzak	2017-04-22 09:20:32 -0400	more posts on more
84d8f0c4	Mike Kasprzak	2017-04-21 20:34:05 -0400	Merge pull request #729 from povrazor/master
5bb034c0	Mike Kasprzak	2017-04-21 20:33:48 -0400	bacon children... you'll understand
e0795d4a	Mike Kasprzak	2017-04-21 19:55:19 -0400	Merge pull request #728 from povrazor/master
54c8d953	Mike Kasprzak	2017-04-21 19:54:47 -0400	added twitter
fc2964ab	Mike Kasprzak	2017-04-21 19:51:18 -0400	announcement
3af6549a	Mike Kasprzak	2017-04-21 18:42:58 -0400	Merge pull request #727 from povrazor/master
718bd233	Mike Kasprzak	2017-04-21 18:42:34 -0400	added featured news
57c3fcb5	Mike Kasprzak	2017-04-21 18:16:50 -0400	Merge remote-tracking branch 'upstream/master'
b0b26ce0	Mike Kasprzak	2017-04-21 18:14:46 -0400	Merge pull request #719 from zwrawr/zwrawr-calander
b9492be3	Mike Kasprzak	2017-04-21 18:14:09 -0400	Merge pull request #721 from zwrawr/zwrawr-pleaselogintheme
d7a21703	Mike Kasprzak	2017-04-21 18:00:55 -0400	fetching all news now
62329926	Mike Kasprzak	2017-04-21 16:25:45 -0400	Merge pull request #723 from povrazor/master
16edb8cd	Mike Kasprzak	2017-04-21 16:24:43 -0400	added more button
ba08d620	Mike Kasprzak	2017-04-21 16:09:23 -0400	pagination!
170a4b3c	Mike Kasprzak	2017-04-21 15:39:05 -0400	feeds now load differently
5450a9c5	Zak	2017-04-21 20:25:47 +0100	Wrapped please log in text in h4's
fe05c498	Zak	2017-04-21 20:13:17 +0100	A little more
05f4a362	Zak	2017-04-21 19:50:11 +0100	Inital work
13f734ac	Jono Kemball	2017-04-22 06:46:51 +1200	Fixed for logged out users and new comments
c67a8821	Jono Kemball	2017-04-22 06:34:15 +1200	Fixed and finished note love
69c3f5b8	Zak	2017-04-21 19:24:46 +0100	Styling foxes
dbff764c	Jono Kemball	2017-04-22 06:11:35 +1200	Comment love
4dfbdc3a	Mike Kasprzak	2017-04-21 14:10:20 -0400	can now see your drafts in your feed
0a7c1dea	Zak	2017-04-21 18:42:54 +0100	Added wrapper for youtube embeds
305f5f5e	Mike Kasprzak	2017-04-21 13:05:06 -0400	can make games, and posts, and it doesn't suck now
a9ae22a5	Mike Kasprzak	2017-04-21 12:51:30 -0400	fixed empty games and posts
4849647a	Mike Kasprzak	2017-04-21 12:36:26 -0400	better messages for create games and posts
236415db	Mike Kasprzak	2017-04-21 12:02:24 -0400	cleaned up the root feeds
e9fc46b6	Mike Kasprzak	2017-04-21 11:39:43 -0400	Merge pull request #715 from povrazor/master
2ea1172b	Mike Kasprzak	2017-04-21 11:37:08 -0400	fixed edit buttonmake
3cd287bc	Jono Kemball	2017-04-22 03:20:54 +1200	WIP Comments Love
7a473946	Mike Kasprzak	2017-04-21 11:18:13 -0400	Merge pull request #714 from povrazor/master
e40ff72e	Mike Kasprzak	2017-04-21 11:17:00 -0400	can now add and remove love
6dec01f2	Mike Kasprzak	2017-04-21 10:36:28 -0400	Merge pull request #713 from povrazor/master
9aab6abb	Mike Kasprzak	2017-04-21 10:36:08 -0400	oops, added missing JS api for note love
85db0a22	Mike Kasprzak	2017-04-21 10:08:49 -0400	Merge pull request #712 from povrazor/master
a182e3d7	Mike Kasprzak	2017-04-21 10:06:44 -0400	added more properties to comment love, so we can determine metrics
2c5873f3	Mike Kasprzak	2017-04-21 09:06:43 -0400	Merge pull request #709 from Noojuno/anchor-links
e634b07a	Jono Kemball	2017-04-22 01:02:37 +1200	Fixed tv and calendar
6bf6bb77	Mike Kasprzak	2017-04-21 08:40:36 -0400	Merge pull request #708 from Noojuno/anchor-links
ba068b8d	Mike Kasprzak	2017-04-21 08:30:11 -0400	Merge pull request #707 from povrazor/master
b9924ee4	Mike Kasprzak	2017-04-21 08:29:26 -0400	fix for #673
6f45eb85	Jono Kemball	2017-04-22 00:27:40 +1200	Changed local links with # to redirect to anchor
3cfd28ff	Jono Kemball	2017-04-22 00:26:59 +1200	Removed trailing '-' from header id generation
5e9a5a55	Jono Kemball	2017-04-22 00:26:29 +1200	Added anchor system
0cf49cd9	Mike Kasprzak	2017-04-21 08:23:43 -0400	can now get an unpublished feed
a8e27db4	Mike Kasprzak	2017-04-21 07:55:08 -0400	Merge pull request #705 from povrazor/master
209324b8	Mike Kasprzak	2017-04-21 07:53:36 -0400	added authors checks too
61faa5db	Mike Kasprzak	2017-04-21 07:51:51 -0400	added a check to stop you from combining all with other methods
747a3b83	Zak	2017-04-21 12:38:39 +0100	Merge branch 'master' of https://github.com/ludumdare/ludumdare into zwrawr-gamebox
3e6910c5	Mike Kasprzak	2017-04-21 07:37:22 -0400	Merge pull request #704 from povrazor/master
f13ebcc1	Mike Kasprzak	2017-04-21 07:36:50 -0400	add all query support
6355c8d0	Zak	2017-04-21 12:15:52 +0100	Removed change to ContentUser call in veiw-content
f67bb230	Zak	2017-04-21 12:07:36 +0100	More fixes
f7ff468a	Mike Kasprzak	2017-04-21 06:55:26 -0400	Merge pull request #703 from povrazor/master
275f6501	Mike Kasprzak	2017-04-21 06:32:48 -0400	Merge remote-tracking branch 'upstream/master'
bce23ee8	Mike Kasprzak	2017-04-21 06:27:00 -0400	Merge pull request #688 from Noojuno/comments
41b309ce	Mike Kasprzak	2017-04-21 06:26:46 -0400	Merge pull request #702 from Noojuno/mobile-login-fix
479967ff	Jono Kemball	2017-04-21 21:40:51 +1200	Removed "maybe" from YesNo
96b8b49d	Jono Kemball	2017-04-21 21:33:57 +1200	Fixed mobile dialog forms
3fba0561	Mike Kasprzak	2017-04-20 22:41:18 -0400	disabled default edit state
1e2198a6	Mike Kasprzak	2017-04-20 22:36:22 -0400	refactored the edit properties
b7970415	Mike Kasprzak	2017-04-20 22:28:54 -0400	switched Game page (items) to use simple
0a7558e0	Mike Kasprzak	2017-04-20 22:09:51 -0400	Merge pull request #699 from povrazor/master
2734ba0e	Mike Kasprzak	2017-04-20 22:05:59 -0400	added a placeholder for the image upload button
b1c439bd	Zak	2017-04-21 00:51:37 +0100	Potential fix for /games when the all api method is avaliable
19225be8	Zak	2017-04-21 00:41:50 +0100	Merge branch 'zwrawr-gamebox' of https://github.com/zwrawr/ludumdare into zwrawr-gamebox
da04c94c	Zak West	2017-04-21 00:37:20 +0100	Merge branch 'master' into zwrawr-gamebox
118bd544	Zak West	2017-04-21 00:35:29 +0100	Merge branch 'master' into zwrawr-gamebox
ce78b16b	Mike Kasprzak	2017-04-20 19:34:24 -0400	Merge pull request #690 from zwrawr/zwrawr-followers
b39405dd	Mike Kasprzak	2017-04-20 19:28:09 -0400	Merge pull request #694 from zwrawr/zwrawr-fixapilinks
997c8ed3	Zak West	2017-04-21 00:16:38 +0100	Merge branch 'master' into zwrawr-fixapilinks
c63cc05b	Mike Kasprzak	2017-04-20 19:14:30 -0400	Merge pull request #695 from povrazor/master
514d075d	Mike Kasprzak	2017-04-20 19:14:12 -0400	Merge pull request #693 from zwrawr/zwrawr-fixlinks
612c9705	Mike Kasprzak	2017-04-20 19:13:38 -0400	Using the new EmojiOne 3.0 assets
53142012	Zak	2017-04-21 00:08:18 +0100	Fixed protocol less non smart links
9f96b53c	Zak	2017-04-20 23:59:16 +0100	Fixed protocol less smart links
c2c2a70d	Zak	2017-04-20 22:47:37 +0100	Fixed [](www.example.com) type links
cfe15b89	Mike Kasprzak	2017-04-20 17:23:42 -0400	Merge pull request #691 from zwrawr/zwrawr-fixlinks
0aaebc5a	Mike Kasprzak	2017-04-20 17:21:53 -0400	Merge pull request #692 from povrazor/master
2821e21a	Mike Kasprzak	2017-04-20 17:18:55 -0400	publish button works
715c7d1e	Zak	2017-04-20 22:07:41 +0100	most of the way there, just got to do empty text for dumb links
73e4d0f0	Mike Kasprzak	2017-04-20 16:38:00 -0400	featured events now correctly used in 'whatsup' and 'view-bar'
301fa477	Zak	2017-04-20 20:57:49 +0100	Embedder now respects markdown names
397af0ec	Mike Kasprzak	2017-04-20 15:09:58 -0400	now extracting paths
9b921f95	Zak	2017-04-20 20:09:06 +0100	Added User Followers Display
d3624eb0	Zak	2017-04-20 19:14:45 +0100	Pull in changes
3088ac3c	Zak	2017-04-20 19:14:28 +0100	Fixed /users/games
16c7638e	Zak	2017-04-20 18:30:43 +0100	Adds a div with id content for /games
41f41a35	Zak	2017-04-20 18:10:32 +0100	Added a no games post
2a01a764	Zak	2017-04-20 17:18:30 +0100	Fixing things
0a74efc3	Jono Kemball	2017-04-21 04:05:46 +1200	Cleaned up stylesheet
3a794736	Jono Kemball	2017-04-21 04:03:32 +1200	Removed some whitespace
856dc5b9	Jono Kemball	2017-04-21 03:32:26 +1200	Removed reply button
33ac5389	Jono Kemball	2017-04-21 03:26:10 +1200	Initial comments styling and structure
f02a3529	Mike Kasprzak	2017-04-20 10:22:46 -0400	context sensitive join event button
a7bed8de	Zak	2017-04-20 15:20:12 +0100	Now grabbing stuff from the DB
20a36780	Mike Kasprzak	2017-04-20 10:09:13 -0400	joining events works
4beb438e	Mike Kasprzak	2017-04-20 06:07:39 -0400	Merge pull request #686 from Noojuno/input-fix
f96e48d2	Jono Kemball	2017-04-20 18:48:15 +1200	Fixed textarea lag bug on mobile
d4f5dfa6	Mike Kasprzak	2017-04-19 21:59:47 -0400	Merge pull request #684 from povrazor/master
38fc0ba3	Mike Kasprzak	2017-04-19 21:59:19 -0400	final round theme voting
8db76f9c	Mike Kasprzak	2017-04-19 21:13:23 -0400	Merge pull request #683 from povrazor/master
6578c497	Mike Kasprzak	2017-04-19 21:12:56 -0400	adjusted images to be centered and fulL
18a944e7	Mike Kasprzak	2017-04-19 20:50:18 -0400	Merge pull request #682 from povrazor/master
ffd02aa4	Mike Kasprzak	2017-04-19 20:47:51 -0400	added photos
7472db1e	Zak	2017-04-19 23:48:05 +0100	Displays test data
077562af	Mike Kasprzak	2017-04-19 16:24:34 -0400	Can correctly create limited games and posts
9eb9ace9	Mike Kasprzak	2017-04-19 13:22:32 -0400	Merge pull request #680 from povrazor/master
92eb90fa	Mike Kasprzak	2017-04-19 13:20:53 -0400	added library functions for nodes
fbb9c342	Mike Kasprzak	2017-04-19 12:51:42 -0400	minor cleanup in userbar. I need a better way to check friendships
71798f5f	Mike Kasprzak	2017-04-19 12:39:34 -0400	Merge pull request #677 from Noojuno/header-subtypes
e28fa637	Jono Kemball	2017-04-20 04:26:09 +1200	Add guide and info subtype headers
29d547db	Mike Kasprzak	2017-04-19 12:18:25 -0400	Merge pull request #675 from povrazor/master
c6bbf0cb	Mike Kasprzak	2017-04-19 12:18:04 -0400	fixed props bug on pages
84d542f9	Mike Kasprzak	2017-04-19 12:16:03 -0400	Added pushpin placeholder
6d9dfd00	Mike Kasprzak	2017-04-19 11:53:24 -0400	Merge pull request #674 from povrazor/master
a6e7b795	Mike Kasprzak	2017-04-19 11:31:58 -0400	fixed the icon+text gap on the follow button
68d2e7a7	Mike Kasprzak	2017-04-19 11:04:21 -0400	Merge remote-tracking branch 'upstream/master'
918ed314	Mike Kasprzak	2017-04-19 11:03:51 -0400	Merge pull request #663 from zwrawr/zwrawr-Users
cefc85c5	Zak	2017-04-19 16:00:11 +0100	remove props from hasPermission()
9f1858f6	Mike Kasprzak	2017-04-19 10:51:43 -0400	swapped out the input box used for title editing for a custom control, with limits
7bd40e72	Zak	2017-04-19 15:49:40 +0100	A few more fixes
2fc03005	Zak	2017-04-19 15:36:24 +0100	A few more fixes
a664f1a9	Mike Kasprzak	2017-04-19 09:55:57 -0400	Merge pull request #670 from zwrawr/zwrawr-spinnershadow
92cf0af0	Zak	2017-04-19 14:33:37 +0100	Readded drop shadow on spinner
2ce09986	Zak	2017-04-19 14:17:54 +0100	More fixes
91e9c458	Zak	2017-04-19 13:35:47 +0100	Moved following to user
9629b035	Mike Kasprzak	2017-04-19 07:32:07 -0400	added day-of-the-week to timestamp
1f04e809	Mike Kasprzak	2017-04-19 07:30:06 -0400	fixed nan message, and added a better timestamp
d24875b2	Mike Kasprzak	2017-04-19 07:21:19 -0400	fixed comment box resize bug
e666b6b6	Mike Kasprzak	2017-04-19 06:52:17 -0400	moved the limit calculations and footer directly in to input-textarea
a7d59a15	Mike Kasprzak	2017-04-19 06:15:34 -0400	fixed by-line visibility, and added 'not published yet'
37f7e514	Mike Kasprzak	2017-04-18 22:45:26 -0400	tweaked calender color
47641db2	Mike Kasprzak	2017-04-18 22:39:54 -0400	Now calling publish
bf126d0b	Mike Kasprzak	2017-04-18 22:35:55 -0400	can now edit titles
79d750bf	Mike Kasprzak	2017-04-18 21:21:31 -0400	draft bar shown, and publish button hiding
b373ebbf	Mike Kasprzak	2017-04-18 18:44:15 -0400	Merge pull request #665 from povrazor/master
04f979ee	Mike Kasprzak	2017-04-18 18:43:55 -0400	fixed mobile layout
cb210f86	Zak	2017-04-18 23:13:56 +0100	Merge branch 'master' of https://github.com/ludumdare/ludumdare into zwrawr-Users
839067f3	Zak	2017-04-18 23:13:31 +0100	Fixed styling
06caf51d	Zak	2017-04-18 22:34:02 +0100	removed my avatar
e6a07915	Mike Kasprzak	2017-04-18 17:09:01 -0400	Merge pull request #664 from povrazor/master
64f92d51	Mike Kasprzak	2017-04-18 17:08:24 -0400	added debug links to sidebar clock and event page clock
d23cde04	Zak	2017-04-18 21:54:11 +0100	update
53c6370c	Mike Kasprzak	2017-04-18 16:26:50 -0400	remove excess bolding from start time
11095af7	Mike Kasprzak	2017-04-18 16:21:02 -0400	Merge pull request #662 from povrazor/master
8a861dd0	Zak	2017-04-18 21:20:07 +0100	Following pages
27f2e932	Mike Kasprzak	2017-04-18 16:19:29 -0400	attempt to fix comment wrapping
466153b6	Mike Kasprzak	2017-04-18 16:17:14 -0400	Merge pull request #661 from povrazor/master
4dc966c2	Mike Kasprzak	2017-04-18 16:16:55 -0400	added more words
e9d99a79	Mike Kasprzak	2017-04-18 16:15:54 -0400	Merge pull request #660 from povrazor/master
b21c6acc	Mike Kasprzak	2017-04-18 16:15:35 -0400	now showing event schedule on event page
09d017b4	Mike Kasprzak	2017-04-18 15:06:23 -0400	Merge pull request #657 from povrazor/master
7bba5728	Mike Kasprzak	2017-04-18 15:05:49 -0400	bolded the event name
bf32f9c5	Mike Kasprzak	2017-04-18 14:49:16 -0400	Merge pull request #656 from povrazor/master
98dd983f	Mike Kasprzak	2017-04-18 14:48:38 -0400	fixed page editing bug
3da5f139	Mike Kasprzak	2017-04-18 13:52:14 -0400	Merge pull request #654 from windsurfer/patch-1
f4b6d18f	Adam	2017-04-18 13:48:19 -0400	Remove word-wrap: break-word; on body text
5aa76594	Mike Kasprzak	2017-04-18 13:13:23 -0400	Merge pull request #651 from povrazor/master
f3cf0588	Mike Kasprzak	2017-04-18 13:12:55 -0400	tweak for the lost style
2f3ceaf6	Mike Kasprzak	2017-04-18 12:56:37 -0400	Merge pull request #650 from povrazor/master
ea4b5602	Mike Kasprzak	2017-04-18 12:52:13 -0400	Merge remote-tracking branch 'upstream/master'
ecd8017f	Mike Kasprzak	2017-04-18 12:38:49 -0400	Merge pull request #648 from Noojuno/master
1cfcae13	Mike Kasprzak	2017-04-18 11:56:25 -0400	Theme Voting Rounds are working!
18ffb05a	Mike Kasprzak	2017-04-18 11:29:59 -0400	theme nav now working
53534ba6	Jono Kemball	2017-04-19 03:28:18 +1200	InputTextarea component to wrap textarea
fcf50267	Mike Kasprzak	2017-04-18 10:59:34 -0400	Events now have a home
abea7579	Mike Kasprzak	2017-04-18 10:45:58 -0400	event nav bar is working, whatsup updated
d275bb36	Mike Kasprzak	2017-04-18 09:54:55 -0400	Merge pull request #647 from povrazor/node-limit-fix
6a06dcdf	Mike Kasprzak	2017-04-18 09:51:59 -0400	node limit now 250
6e6e1e4c	Mike Kasprzak	2017-04-18 09:52:37 -0400	my changes so far, ack, gotta fix a bug
58d949aa	Mike Kasprzak	2017-04-18 09:51:59 -0400	node limit now 250
7aa3a21c	Mike Kasprzak	2017-04-18 09:16:10 -0400	further cleaned up event page. now to add events
cf7bb62b	Mike Kasprzak	2017-04-18 08:32:32 -0400	improved event layout can toggle between feeds and theme
94a50eb9	Mike Kasprzak	2017-04-18 07:54:33 -0400	toplevel tabs now highlighted
0bc75875	Mike Kasprzak	2017-04-18 07:51:25 -0400	Merge remote-tracking branch 'upstream/master'
9cc20ff0	Mike Kasprzak	2017-04-18 07:45:27 -0400	Merge pull request #646 from zwrawr/zwrawr-DisableSpinnerShadow
dbdb47bb	Zak	2017-04-18 12:28:57 +0100	Disabled drop shadow on spinner
e962ca52	Mike Kasprzak	2017-04-18 05:47:04 -0400	Merge pull request #644 from povrazor/width-fix
117b0834	Mike Kasprzak	2017-04-18 05:38:22 -0400	Fixed source code embed widths
a4fa1e41	Mike Kasprzak	2017-04-18 05:39:30 -0400	continued work on new event page layout
31ccc9f7	Mike Kasprzak	2017-04-18 05:38:22 -0400	Fixed source code embed widths
2a87e66e	Mike Kasprzak	2017-04-17 23:28:27 -0400	roughing in the new event page
fc58ec9e	Mike Kasprzak	2017-04-17 21:19:35 -0400	Merge pull request #642 from povrazor/master
3880e74c	Mike Kasprzak	2017-04-17 21:19:15 -0400	bumped the maximum number of nodes in a request
42915afd	Mike Kasprzak	2017-04-17 21:06:49 -0400	Merge pull request #641 from povrazor/master
21ac3a03	Mike Kasprzak	2017-04-17 21:06:26 -0400	added EEST
760dbb54	Mike Kasprzak	2017-04-17 20:52:01 -0400	Merge pull request #639 from povrazor/master
9e0b5762	Mike Kasprzak	2017-04-17 20:51:33 -0400	fixed funny PM timezone
8c7b17f9	Mike Kasprzak	2017-04-17 19:46:29 -0400	removed old code
71aa9804	Mike Kasprzak	2017-04-17 15:57:09 -0400	Merge pull request #638 from povrazor/master
42589aad	Mike Kasprzak	2017-04-17 15:56:51 -0400	added placeholder dates to newly injected comments
2ff1be64	Mike Kasprzak	2017-04-17 15:50:02 -0400	Merge pull request #637 from povrazor/master
16a23dd5	Mike Kasprzak	2017-04-17 15:49:41 -0400	timestamps on comments
5b2eb411	Mike Kasprzak	2017-04-17 15:27:12 -0400	Merge pull request #636 from zwrawr/zwrawr-VoteOrder
476663ba	Zak	2017-04-17 20:01:42 +0100	WhiteSpace is annoying
58bd3d33	Zak	2017-04-17 19:45:41 +0100	Reorder yes no and maybe buttons
681c3792	Mike Kasprzak	2017-04-17 14:29:17 -0400	Merge pull request #635 from povrazor/master
8cf5c55f	Mike Kasprzak	2017-04-17 14:28:53 -0400	now with signin to comment message
bef3e9a4	Mike Kasprzak	2017-04-17 14:15:55 -0400	Merge pull request #634 from povrazor/master
56010629	Mike Kasprzak	2017-04-17 14:15:20 -0400	more fixes for wides
c1392053	Mike Kasprzak	2017-04-17 14:13:17 -0400	Merge pull request #633 from povrazor/master
a6f2191c	Mike Kasprzak	2017-04-17 14:12:56 -0400	fix wrapping
67dd98dc	Mike Kasprzak	2017-04-17 12:16:11 -0400	Merge pull request #630 from povrazor/master
f4dfb257	Mike Kasprzak	2017-04-17 12:11:32 -0400	adding comments works
1ebe2da0	Mike Kasprzak	2017-04-17 11:28:33 -0400	Post editing works
ab66d45d	Zak	2017-04-17 15:29:00 +0100	It works, but needs refactoring and styling
94b82812	Mike Kasprzak	2017-04-17 10:22:23 -0400	fixed visibilty of footer
